code	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_hu	product_name_it	product_name_sl	generic_name_de	generic_name_en	generic_name_fr	quantity	serving_size	packaging	packaging_tags	packaging_text_de	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_de	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_sl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	calcium_value	calcium_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
4311596438976	de	Käse Aufschnitt							4 Scheiben Edamer, 40% Fett i. Tr.; 2 Scheiben Tilsiter, 45% Fett i. Tr.; 1 Scheibe Emmentaler, 45% Fett i. Tr.			250g	36 g	Kunststoff, Andere Kunststoffe	en:plastic,en:other-plastics		Edeka Gut & Günstig	edeka-gut-gunstig		Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses	DLG, DLG Silberner Preis, DLG Silberner Preis 2013, Fermentierte Lebensmittel, Fermentierte-Milch-Produkte, Käse, Lebensmittel, Molkereien	en:german-agricultural-society,en:silver-medal-of-the-german-agricultural-society,en:2013-silver-medal-of-the-german-agricultural-society,de:fermentierte-lebensmittel,de:fermentierte-milch-produkte,de:käse,de:lebensmittel,de:molkereien	Deutschland	en:germany	EDEKA	edeka	0								DE NI 086 EC	de-ni-086-ec	Salz,Milch,E160a,Lab,Milchfermente						Milch	en:milk				100g	100g	1371	kJ	325	kcal	25	g	17.3	g	0.1	g	0.1	g			25	g	1.8	g	0.72	g			1371	kJ												en:cheese	en:milk-and-dairy-products,en:cheese	4	en:4-ultra-processed-food-and-drink-products	d	16	d	39		12001	-5	-10	1	0								
4047247061056	de	Geflügel-Filetroulade mit Sonnenblumenöl gegart										150g	17g	Kunststoff	en:plastic		Güldenhof	guldenhof		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Deutschland	en:germany	Aldi Nord	aldi-nord	0		Deutschland	en:germany							Putenbrustfilet¹ (60%), Hähnchenfleisch¹ (21%), Trinkwasser, Sonnenblumenöl (5%), jodiertes Speise - salz (Speisesalz, Kaliumjodat), Gewürze (Pfeffer, Kardamom, Muskat, Zwiebel, Knoblauch, Karotte, Paprika, Ingwer, Koriander), Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Säureregulator: Natrium - acetat; Konservierungsstoff: Natriumnitrit.								Sellerie, Senf	en:celery,en:mustard		100g	100g	671	kJ	161	kcal	10	g	2.9	g	0.5	g	0.5	g			17	g	2	g	0.8	g			671	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	12	unknown				19	-10	1	0								App - yuka, Apps, App - Open Food Facts
4305720079890	de	Aufschnitt wie Pastri															Tegut	tegut						Deutschland	en:germany			0																					100g	100g			223	kcal	6.5	g	0.8	g	5.9	g	3.7	g	7.9	g	31	g	3.5	g	1.4	g			223	kcal															unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
4006639153809	de	Aufschnitt buffet															Stockmeyer	stockmeyer						Deutschland	en:germany			0																					100g	100g			13	kcal	13	g	5.5	g	0.5	g	0.5	g			2	g	2	g	0.8	g			13	kcal															unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
20036676	de	Bayrischer Traditions-Leberkäse										125	10g	Kunststoff	en:plastic		Lidl Bio	lidl-bio		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Deutschland	en:germany			0										67% Schweinefleisch1, 8% Rindfleisch, Trinkwasser, Speck, Speisesalz, Dextrose, Gewürze1, Zwiebeln1, Sonnenblumenöl, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Stabilisator: Natriumcitrate; Konservierungsstoff: Natriumnitrit.											100g	100g			269	kcal	24	g	10	g	1	g	1	g			12	g	1.7	g	0.68	g			269	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	19	unknown				-5	-10	1	0								App - yuka, Apps, App - Waistline
4250426217803	de	Kasseler Aufschnitt										1pcs												Deutschland	en:germany			0																					100g	100g																																							unknown			unknown		1		-5	-15	1	0								App - Speisekammer, Apps
4337256233064	de	Delikatess Deutsches Corned Beef										100 g	16.67g	Kunststoff	en:plastic		REWE Beste Wahl	rewe-beste-wahl		Fleisch, Fertiggerichte, Zubereitetes Fleisch, Auf Fleisch basierende Lebensmittel, Würste, Fleischgerichte, Rindfleischgerichte, en:Corned-beef, Aufschnitt	en:meats,en:meals,en:prepared-meats,en:meat-based-products,en:sausages,en:meals-with-meat,en:beef-dishes,en:corned-beef,en:cut	Nutriscore, Nutriscore C, Spitzenqualität	en:nutriscore,en:nutriscore-grade-c,de:spitzenqualität	Deutschland	en:germany	REWE	rewe	0		Deutschland	en:germany			Schönwalde Glien	schonwalde-glien	DE BB-63001 EC	de-bb-63001-ec	Rindfleisch 87 %, Wasser, Speisegelatine (vom Rind), jodiertes Speisesalz (Speisesalz, Kaliumjodat), Konservierungsstoff (Natriumnitrit), Gewürze, Dextrose, Gewürzextrakte, Antioxidationsmittel (Ascorbinsäure, Natriumascorbat)								Sellerie, Senf	en:celery,en:mustard		100g	100g	494	kJ	117	kcal	3	g	1.3	g	0.5	g	0.5	g	0	g	22	g	2	g	0.8	g	0	% vol	494	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	c	5	unknown				19	-10	1	0								App - Open Food Facts, Apps
4000930534077	de	Hähnchenbrustfilet - Classic			Feinstes Hähnchenbrustfilet							150 g	150g	Kunststoffschale	de:kunststoffschale		Ponnath	ponnath		Fleisch, Zubereitetes Fleisch, Geflügel, Hühnchen, Hähnchenbrustfilet, Aufschnitt	en:meats,en:prepared-meats,en:poultries,en:chickens,en:chicken-breasts,en:cut			Deutschland	en:germany	NETTO	netto	0						Kamnath	kamnath	DE BY 60344 EG	de-by-60344-ec	Hähnchenbrustfilet, Säureregulatoren: Kaliumlactat, Natriumacetate; jodiertes Speisesalz (Speisesalz, Kaliumjodat), Dextrose, Gewürze, Stabilisator: Triphosphate, Antioxidationsmittel: Natriumascorbat, Konservierungsstoff: Natriumnitrit; Rapsöl.			"—Fidnjrédienfs : filet de poulet 96 ç, (sil',-iodiie de pot-aksium), épices stabilisant : triphosphates ; antioxydant : ascorbate de sodium ; conservateur nitrite de sodium ; huile de colza, Peut contenir des traces de moutarde et de céleri."								100g	100g	455	kJ	108	kcal	2	g	0.7	g	1	g	0.8	g			21	g	2.2	g	0.88	g			455	kJ											www.ponnath.de	en:poultry	en:fish-meat-eggs,en:meat,en:poultry	4	en:4-ultra-processed-food-and-drink-products	c	5	d	24	1	36016	-5	-15	1	0								App - yuka, Apps, App - Open Food Facts
4061458268295	de	"HÄHNCHEN-BRÜHWUST-ROULADE"										140g		Kunststoff	en:plastic		Güldenhof,Böklunder, Güldenhof	guldenhof,boklunder,guldenhof		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	QS-Prüfzeichen, ATC	en:qs-certification-mark,de:atc	Deutschland	en:germany	Aldi-Süd,Aldi-Nord	aldi-sud,aldi-nord	0								DE NW 20060 EG	de-nw-20060-ec	Geflügelfleisch' (Hähnchen, Pute) (85 %), Paprika (5 %), Trink - wasser, Hähnchenfett mit Haut', jodiertes Speisesalz (Speisesalz, Kalium - jodat), Dextrose, Gewürze (Senfmehl, Pastinake, Zwiebel, Knoblauch, Petersilie, Liebstöckel, Ingwer, Chili, Koriander, Pfeffer, Bockshornklee - saat, Schabzigerklee, Kurkuma, Cumin, Fenchel, Majoran, Lorbeerblätter, Paprika), Gewürzextrakte (Kardamom, Muskat, Pfeffer, Piment, Chili, Koriander), Stabilisator: Diphosphate, Antioxidationsmittel: Ascorbin - säure, Konservierungsstoff: Natriumnitrit, Rapsöl, 'QS-Ware, Kann Spuren von Sellerie enthalten,	poultry meat (chicken, turkey) (85 %), paprika (5 %), drinking water, chicken fat with skin', iodized table salt (table salt, potassium iodate), dextrose, spices (mustard flour, parsnip, onion, garlic, parsley, lovage, ginger, chili, coriander, pepper, fenugreek seeds, schabzigerklee, turmeric, cumin, fennel, marjoram, bay leaves, paprika), spice extracts (cardamom, nutmeg, pepper, allspice, chili, coriander), stabilizer: diphosphates, antioxidant: ascorbic acid,  preservative: sodium nitrite, rapeseed oil, 'qs goods, may contain traces of celery,					Senf	en:mustard	Sellerie	en:celery		100g	100g			162	kcal	10	g	3	g	1	g	1	g			17	g	2	g	0.8	g			162	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	12	unknown				-5	-10	1	0								App - yuka, Apps, App - Open Food Facts, App - Speisekammer, App - InFood
4061462140662	de	Bio Rindersaft Schinken										80 g								Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	"Bio, EU-Öko-Verordnung, EG-Öko-Verordnung"	en:organic,en:eu-organic,en:eg-oko-verordnung	Deutschland	en:germany			0																					100g	100g			104	kcal	2	g	0.9	g	1.2	g	0.8	g			20	g	2.4	g	0.96	g			104	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	unknown		1		-5	-15	1	15								App - Yuka, Apps
4056489424383	de	Delikatess Hähnchen Kockschinken							Hähnchen Kochschinken, geräuchert			130g		Kunststoff, PET - Polyethylenterephtalat, Polyethylen niedriger Dichte, EVOH	en:plastic,en:pet-polyethylene-terephthalate,en:ldpe-low-density-polyethylene,de:evoh	Kunststoff, PET	Dulano	dulano		Fleisch, Zubereitetes Fleisch, Schinken, Kochschinken, Aufschnitt, Hähnchen Kochschinken	en:meats,en:prepared-meats,en:hams,en:white-hams,en:cut,de:hähnchen-kochschinken	Glutenfrei, Laktosefrei	en:no-gluten,en:no-lactose	Deutschland	en:germany	Lidl	lidl	0								DE NI-11727 EG	de-ni-11727-ec	Hähnchenfleisch, Nitritpökelsalz (Speisesalz, Konservierungsstoff: Natriumnitrit), Dextrose, Säureregulatoren: Kaliumlactat, Kaliumacetate; Stabilisator: Diphosphate; Antioxidationsmittel: Natriumascorbat; Gewürzextrakte, Buchenholzrauch.								Sellerie, Senf	en:celery,en:mustard		100g	100g	435	kJ	103	kcal	2	g	0.8	g	1	g	0.9	g			20	g	2.5	g	1	g			435	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	e	13		28925	-5	-15	0	0								App - yuka, Apps, App - Speisekammer
4316268615273	de	Lachsschinken										150 g		Kunststoff, Folie, Tablettverpackung	en:plastic,en:film,en:tray	"1 Kunststoff Folie zur Wiederverwertung,
1 Kunststoff Schale zur Wiederverwertung"	Hofmaier	hofmaier		Fleisch, Zubereitetes Fleisch, Schinken, Aufschnitt	en:meats,en:prepared-meats,en:hams,en:cut	FSC, FSC Mix	en:fsc,en:fsc-mix	Deutschland	en:germany	Netto Marken-Discount	netto-marken-discount	0								DE BE-21514 EG,FSC-C133438	de-be-21514-ec,fsc-c133438	Schweinefleisch, Speisesalz, Dextrose, Glukosesirup, Zucker, Säureregulator: Natriumacetate; Antioxidationsmittel: Natriumascorbat; Konservierungssioff: Natriumnitrit; Gewürzextrakte, Buchenholzrauch								Sellerie, Senf	en:celery,en:mustard		100g	100g	499	kJ	118	kcal	2	g	0.9	g	1	g	0.5	g	0	g	24	g	3.8	g	1.52	g			499	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	unknown				-5	-11	1	0								App - yuka, Apps
4056489156895	de	Hähnchenbrustfiletroulade	Kipfilet									150 g	100g				Doulano	doulano		Fleisch, Zubereitetes Fleisch, fr:Charcuteries cuites, Geflügelschinken, Hähnchen-brustfilet in Scheiben, Aufschnitt	en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cooked-poultry-breast-slices,en:cooked-chicken-breast-slices,en:cut			Deutschland	en:germany	Lidl	lidl	0								DE BY-50008 EC	de-by-50008-ec	89 % Hähnchenfleisch, Trinkwasser, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Dextrose, Gewürze (Knoblauch, Zwiebel, Pfeffer, Ingwer), Gewürzextrakte, Stabilisator: Triphosphate; Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Buchenholzrauch											100g	100g	459	kJ	109	kcal	3	g	1	g	1	g	1	g			19	g	2.3	g	0.92	g			459	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	e	17	1	28963	-5	-15	1	0								App - yuka, Apps
04041160	de	Veganer Schinkenspicker mit Schnittlauch										80 g		Kunststoff	en:plastic		Rügenwalder Mühle	rugenwalder-muhle		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Deutschland	en:germany			0										Trinkwasser, Rapsöl, 4,4% Schnittlauch, Verdickungsmittel: Carrageen, Tarakernmehl, Konjak; Bambusfasern, Gewürzextrakte, 2% Sonnenblumenprotein, Koch - salz, natürliches Aroma, Citrusfasern, Gewürze, Traubenzucker, Farbstoffe: Anthocyane, Carotine; Kartoffelprotein. Kann Spuren von Ei, Weizengluten und Soja enthalten.								Eier, Gluten, Soja	en:eggs,en:gluten,en:soybeans		100g	100g	590	kJ	143	kcal	12	g	1	g	3.4	g	1.4	g	6.3	g	2.2	g	2.3	g	0.92	g			590	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	c	6	unknown				-5	-10	1	0								App - Open Food Facts, Apps
4063762548377	de	Metzger- Aufschnitt										200g		en:Kunststoff	en:kunststoff		Zimbo	zimbo		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Deutschland	en:germany			0								DE TH-03933 EC	de-th-03933-ec												100g	100g			1039	kcal	22	g	7.6	g	1	g	0.5	g			12	g	2.25	g	0.9	g			1039	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	26	unknown				-5	-10	1	0								App - yuka, Apps, App - Open Food Facts
4314187050298	de	Aufschnitt mit Schwartenmagen Blutwurst Leberrolle															Edeka	edeka						Deutschland	en:germany			0																					100g	100g			379	kcal	35	g	14.4	g	1	g	1	g			15	g	2.1	g	0.84	g			379	kcal															unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
4061458014410	de	Geflügel-Paprikalyoner										200 g		Kunststoff	en:plastic		Güldenhof,Sauels	guldenhof,sauels		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	DLG, DLG Goldener Preis, Haltungsform, Haltungsform 2 StallhaltungPlus, DLG Goldener Preis 2020, QS-Prüfzeichen, ATC	en:german-agricultural-society,en:gold-medal-of-the-german-agricultural-society,de:haltungsform,de:haltungsform-2-stallhaltungplus,en:2020-gold-medal-of-the-german-agricultural-society,en:qs-certification-mark,de:atc	Deutschland	en:germany	Aldi-Süd	aldi-sud	0								DE TH-EV 3026 EG	de-th-ev-3026-ec	68 % Geflügelfleisch (Pute', Huhn'), Trink - wasser, Hühnerfett mit Haut', jodiertes Speisesalz (Speisesalz, Kaliumjodat), 2 % Paprika, Dextrose, Gewürze (Pfeffer, Zwiebel, Koriander, Knoblauch, Ingwer), Ge - würzextrakte (Pfeffer-, Muskatnuss-, Koriander-, Macis-, Kardamom-, Ingwer-, Paprika-, Liebstöckel-, Chili-, Knoblauchextrakt), Stabilisator: Diphosphate, Antioxi - dationsmittel: Ascorbinsäure, Konservierungsstoff: Natriumnitrit. yennt man rick											100g	100g			234	kcal	20	g	8	g	1.5	g	1.4	g			12	g	2.2	g	0.88	g			234	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	18	unknown				-5	-10	1	0								App - yuka, Apps, App - Open Food Facts
20012304	de	Bierwurst							Bierwurst			200g		Kunststoff, 07	en:plastic,de:07		Dulano	dulano		Fleisch, Zubereitetes Fleisch, Würste, Aufschnitt, Bierwurst	en:meats,en:prepared-meats,en:sausages,en:cut,de:bierwurst	Bierwurst, Fleisch, Lebensmittel, Schneiden, Würste, Zubereitetes Fleisch	de:bierwurst,de:fleisch,de:lebensmittel,de:schneiden,de:würste,de:zubereitetes-fleisch	Deutschland	en:germany	Lidl	lidl	0								DE NI-11727 EG	de-ni-11727-ec	Salz,E300,E250,Wasser,E450,Gewürz,E917,Schweinefleisch,Gewürzextrakt,Senfkörner						Senf	en:mustard	Sellerie, Schalenfrüchte	en:celery,en:nuts		100g	100g			287	kcal	25	g	10	g	1	g	0.9	g			14.5	g	1.9	g	0.76	g			287	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	20	unknown				-5	-10	1	0								App - yuka, Apps
4056489012764	de	Bio Bergkäse Scheiben										200g	30g	Kunststoff	en:plastic		Lidl Milbona	lidl-milbona		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Fleisch, Lebensmittel, Schneiden, Zubereitetes Fleisch	de:fleisch,de:lebensmittel,de:schneiden,de:zubereitetes-fleisch	Deutschland	en:germany	Lidl	lidl	0										Salz,Pasteurisierte Milch,Mikrobielles Lab,Milchfermente						Milch	en:milk				100g	100g			373	kcal	28.5	g	18.7	g	0.1	g	0.1	g			29	g	1	g	0.4	g			373	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	3	en:3-processed-foods	d	18	unknown				-5	-10	1	0								
4009337302036	de	"Pastrami „New York Style“"										60 g		Kunststoff, Tablettverpackung	en:plastic,en:tray		Steinhaus	steinhaus		Fleisch, Fertiggerichte, Zubereitetes Fleisch, Auf Fleisch basierende Lebensmittel, Fleischgerichte, Rindfleischgerichte, en:Beef carpaccio, Aufschnitt	en:meats,en:meals,en:prepared-meats,en:meat-based-products,en:meals-with-meat,en:beef-dishes,en:beef-carpaccio,en:cut			Frankreich, Deutschland	en:france,en:germany	REWE	rewe	0						Deutschland	deutschland	DE NW-41110 EC	de-nw-41110-ec	Rindfleisch, Säureregulator: Kaliumlactat, Stabilisatoren: Natriumacetate; Triphosphate, jodiertes Nitritpökelsalz (Speisesalz, Kaliumjodat, Konservierungsstoff: Natriumnitrit), Paprika, Gewürze, Würze, Dextrose, Glukosesirup, Antioxidationsmittel: Natriumascorbat, Raucharoma, Rauch.											100g	100g	441	kJ	104	kcal	1.6	g	0.6	g	1.5	g	0.4	g			21	g	1.8	g	0.72	g			441	kJ											https://www.steinhaus.net/braten-wurst-und-mehr/pastrami/pastrami-new-york-style	en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	c	3	unknown				-5	-10	1	0								App - yuka, Apps
4000582185399	de	Finesse Schinkenaufschnitt Mit Belém- Pfeffer										100 g	20g				Herta	herta		Fleisch, Zubereitetes Fleisch, Schinken, Kochschinken, Trockenfleisch, Aufschnitt	en:meats,en:prepared-meats,en:hams,en:white-hams,en:dried-meats,en:cut			Deutschland	en:germany	Lidl	lidl	0										Schweinefleisch, jodiertes Tafelsalz (Tafelsalz, Kaliumjodat), Belém-Pfeffer, Dextrose, Gewürze, Gewürzextrakte, Stabilisator: Triphosphate, Antioxidationsmittel: Natriumascorbat, Konservierungsstoff: Natriumnitrit; Aroma.											100g	100g	454	kJ	112	kcal	3	g	0.9	g	1	g	1	g	0.5	g	20	g	2.275	g	0.91	g			454	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	e	13	1	28925	-5	-15	1	0								App - yuka, Apps
4316268462846	de	Kochschinken hauchfein										150 g		Kunststoff, Folie, Tablettverpackung	en:plastic,en:film,en:tray	"1 Kunststoff Schale zur Wiederverwertung,
1 Kunststoff Folie zur Wiederverwertung"	Hofmaier	hofmaier		Fleisch, Zubereitetes Fleisch, Schinken, Kochschinken, Aufschnitt	en:meats,en:prepared-meats,en:hams,en:white-hams,en:cut	Haltungsform, Haltungsform 2 StallhaltungPlus, FSC, FSC Mix, QS-Prüfzeichen, DLG Goldener Preis 2021	de:haltungsform,de:haltungsform-2-stallhaltungplus,en:fsc,en:fsc-mix,en:qs-certification-mark,de:dlg-goldener-preis-2021	Deutschland	en:germany	Netto Marken-Discount	netto-marken-discount	0								DE EV-27 EC,FSC-C084578	de-ev-27-ec,fsc-c084578	Schweinefleisch, Speisesalz, Dextrose, Säureregulator: Kaliumlactat, Kaliumacetate; Gewürzextrakte, Stabilisator: Diphosphate; Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Rauch								Sellerie, Senf	en:celery,en:mustard		100g	100g	435	kJ	103	kcal	2	g	0.8	g	1	g	0.9	g			20	g	2.5	g	1	g			435	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	e	17		28925	-5	-11	1	0								App - yuka, Apps
4006639181802	de	Gebackene Hähnchenbrust, gepökelt, mit feinen Kräutern										80 g		Kunststoff	en:plastic		Farmländer,Stockmeyer	farmlander,stockmeyer		Fleisch, Zubereitetes Fleisch, Geflügel, Hühnchen, Hähnchenbrustfilet, Aufschnitt	en:meats,en:prepared-meats,en:poultries,en:chickens,en:chicken-breasts,en:cut			Deutschland	en:germany	NETTO	netto	0		Deutschland	en:germany			Sassenberg, Deutschland	sassenberg,deutschland	DE EV-15 EC	de-ev-15-ec	97% Hähnchenbrust, Speisesalz, Glukosesirup, Tomatenflocken, Tomatenpulver, 0,1 % Kräuter, Gewürze, Gewürzextrakte, Stabilisator: Triphosphate; Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit. Kann Spuren von Pistazien, Milch und Senf enthalten.								Milch, Senf, Schalenfrüchte	en:milk,en:mustard,en:nuts		100g	100g	438	kJ	104	kcal	1.5	g	0.5	g	1	g	0.7	g			21.5	g	2.5	g	1	g			438	kJ												en:poultry	en:fish-meat-eggs,en:meat,en:poultry	4	en:4-ultra-processed-food-and-drink-products	d	11	c	53		36016	19	-10	1	0								App - Open Food Facts, Apps
